course_code,competency,competency_score,keyword_score,total_score
COMM 486G / BAEN 510,Problem solving skills,0.23080959046880403,0.28728507086634636,0.2590473306675752
COMM 486G / BAEN 510,Communication skills,0.3263348027442892,0.7022009541591009,0.5142678784516951
COMM 486G / BAEN 510,Decision-making skills,0.24327300488948822,0.6510279874006907,0.44715049614508945
COMM 486G / BAEN 510,Planning and project managing skills,0.392164746299386,0.44736163193980855,0.4197631891195973
COMM 486G / BAEN 510,Networking skills,0.07969770145912965,0.29932506040980417,0.1895113809344669
COMM 486G / BAEN 510,Negotiating skills,0.14529266953468323,0.5064170708258947,0.32585487018028897
COMM 486G / BAEN 510,Self-Aware,0.4136912263929844,0.7318952791392803,0.5727932527661324
COMM 486G / BAEN 510,Enterprising Traits,0.6508979151646296,0.5209588396052519,0.5859283773849407
COMM 486G / BAEN 510,Self-Directed,0.18115502906342348,0.5222771689295769,0.3517160989965002
COMM 486G / BAEN 510,Teamwork,0.5769824733336767,0.31482526908318204,0.44590387120842934
COMM 486G / BAEN 510,Uncertainty Management,0.22034012029568353,0.30444116222982603,0.2623906412627548
COMM 489,Entrepreneurial Mindset,0.3843831568956375,0.35585507154464724,0.3701191142201424
COMM 489,Opportunity Recognition,0.33951660245656967,0.31953885275870564,0.32952772760763765
COMM 489,Market Research,0.44493049681186675,0.6374356001615524,0.5411830484867096
COMM 489,Product Development,0.1360146372579038,0.4457893554121256,0.2909019963350147
COMM 489,Marketing,0.11005800198763609,0.19207446109503507,0.15106623154133558
COMM 489,Business Modeling,0.1315205608960241,0.5618747094646096,0.3466976351803168
COMM 489,Managerial Decision Making,0.08307079803198576,0.3716864697635174,0.22737863389775156
COMM 489,Legal ,0.08386144412215799,0.06068978554976638,0.07227561483596218
COMM 489,Financial Decision Making,0.4156899701803923,0.6149799644947052,0.5153349673375487
COMM 489,Observational skills,0.1741433993447572,0.3669707804918289,0.2705570899182931
COMM 489,Creativity skills,0.29957578899338844,0.4280971437692642,0.36383646638132633
COMM 489,Problem solving skills,0.2638518351595849,0.2906588509678841,0.27725534306373445
COMM 489,Communication skills,0.25661678618052974,0.6658356964588166,0.46122624131967316
COMM 489,Decision-making skills,0.5836909862235189,0.7580251097679138,0.6708580479957164
COMM 489,Planning and project managing skills,0.3537532562157139,0.4000451825559139,0.37689921938581394
COMM 489,Networking skills,0.12541201454005205,0.4616634992416948,0.2935377568908734
COMM 489,Negotiating skills,0.07475360878743231,0.24408435970544815,0.15941898424644024
COMM 489,Self-Aware,0.3185932278633118,0.6577278867363929,0.48816055729985236
COMM 489,Enterprising Traits,0.4649854302406311,0.31361173912882806,0.38929858468472955
COMM 489,Self-Directed,0.05545465163886547,0.7305688500404358,0.3930117508396506
COMM 489,Teamwork,0.36329358369112014,0.29351822156459095,0.3284059026278555
COMM 489,Uncertainty Management,0.13427123543806374,0.2926848486997187,0.21347804206889123
COMM 497/  COMR 497,Entrepreneurial Mindset,0.49458424001932144,0.250980481505394,0.3727823607623577
COMM 497/  COMR 497,Opportunity Recognition,0.3405442088842392,0.3488964894786477,0.34472034918144345
COMM 497/  COMR 497,Market Research,0.5993448595205942,0.620384410644571,0.6098646350825826
COMM 497/  COMR 497,Product Development,0.22596455986301103,0.38544658571481705,0.305705572788914
COMM 497/  COMR 497,Marketing,0.44825172424316406,0.3389591407030821,0.3936054324731231
COMM 497/  COMR 497,Business Modeling,0.5387385748326778,0.5845940609773,0.561666317904989
COMM 497/  COMR 497,Managerial Decision Making,0.15430882837002477,0.4536476780970891,0.3039782532335569
COMM 497/  COMR 497,Legal ,0.0870447891453902,0.07471381317979346,0.08087930116259183
COMM 497/  COMR 497,Financial Decision Making,0.2504620775580406,0.32274615950882435,0.2866041185334325
COMM 497/  COMR 497,Observational skills,0.205826958330969,0.4997575171291828,0.3527922377300759
COMM 497/  COMR 497,Creativity skills,0.16619027964770794,0.4246196001768112,0.2954049399122596
COMM 497/  COMR 497,Problem solving skills,0.39070756842071813,0.39019152025381726,0.3904495443372677
COMM 497/  COMR 497,Communication skills,0.29211073461920023,0.6486443728208542,0.4703775537200272
COMM 497/  COMR 497,Decision-making skills,0.4177799954389532,0.637854665517807,0.5278173304783801
COMM 497/  COMR 497,Planning and project managing skills,0.3001718030621608,0.2239909414201975,0.2620813722411791
COMM 497/  COMR 497,Networking skills,0.07527407666202635,0.3671362654616435,0.22120517106183493
COMM 497/  COMR 497,Negotiating skills,0.11082788498606533,0.28237077097098034,0.19659932797852284
COMM 497/  COMR 497,Self-Aware,0.298896183570226,0.607621394097805,0.4532587888340155
COMM 497/  COMR 497,Enterprising Traits,0.43644658972819644,0.3646337812145551,0.40054018547137576
COMM 497/  COMR 497,Self-Directed,0.07436432301377256,0.22595439168314138,0.15015935734845698
COMM 497/  COMR 497,Teamwork,0.6348543216784795,0.24349871184676886,0.4391765167626242
COMM 497/  COMR 497,Uncertainty Management,0.24280715237061182,0.33918261155486107,0.29099488196273643
BAEN 502,Entrepreneurial Mindset,0.702948585152626,0.44585728272795677,0.5744029339402914
BAEN 502,Opportunity Recognition,0.3247592421248555,0.32049723993986845,0.322628241032362
BAEN 502,Market Research,0.13069785735569894,0.25683289975859225,0.1937653785571456
BAEN 502,Product Development,0.23686180263757706,0.27594457380473614,0.2564031882211566
BAEN 502,Marketing,0.21768508478999138,0.3445463813841343,0.28111573308706284
BAEN 502,Business Modeling,0.2576363682746887,0.4131923811510205,0.3354143747128546
BAEN 502,Managerial Decision Making,0.31967782601714134,0.5496878297999501,0.43468282790854573
BAEN 502,Legal ,0.10507800010964274,0.13647730532102287,0.1207776527153328
BAEN 502,Financial Decision Making,0.2197988536208868,0.2966368296183646,0.2582178416196257
BAEN 502,Observational skills,0.34326689690351486,0.5841499026864767,0.4637083997949958
BAEN 502,Creativity skills,0.30063271103426814,0.5088967587798834,0.40476473490707576
BAEN 502,Problem solving skills,0.37992614321410656,0.34595842100679874,0.36294228211045265
BAEN 502,Communication skills,0.4268415942788124,0.5705161765217781,0.49867888540029526
BAEN 502,Decision-making skills,0.4155479287728667,0.675201803445816,0.5453748661093414
BAEN 502,Planning and project managing skills,0.7159499819390476,0.5109435748308897,0.6134467783849686
BAEN 502,Networking skills,0.15616013738326728,0.2062838450074196,0.18122199119534343
BAEN 502,Negotiating skills,0.2261274338234216,0.5360404402017593,0.38108393701259047
BAEN 502,Self-Aware,0.4111610911786556,0.654905654489994,0.5330333728343248
BAEN 502,Enterprising Traits,0.5181474685668945,0.4273738097399473,0.4727606391534209
BAEN 502,Self-Directed,0.1053574945544824,0.4211539030075073,0.26325569878099486
BAEN 502,Teamwork,0.485463660210371,0.43217989429831505,0.45882177725434303
BAEN 502,Uncertainty Management,0.2613696167245507,0.4053647310938686,0.33336717390920967
BAEN 505,Entrepreneurial Mindset,0.5916813098722034,0.3193195201456547,0.455500415008929
BAEN 505,Opportunity Recognition,0.3550291276640362,0.25782173230416244,0.30642542998409933
BAEN 505,Market Research,0.1652864689628283,0.35322288672129315,0.25925467784206074
BAEN 505,Product Development,0.186203147077726,0.29336814095990527,0.23978564401881564
BAEN 505,Marketing,0.09714999794960022,0.10185634629386994,0.09950317212173508
BAEN 505,Business Modeling,0.23776010423898697,0.41947789914492106,0.328619001691954
BAEN 505,Managerial Decision Making,0.17547210574977928,0.46109261529313195,0.31828236052145564
BAEN 505,Legal ,0.1760088304678599,0.10127092173529996,0.13863987610157993
BAEN 505,Financial Decision Making,0.47049424176414806,0.7347250762912962,0.6026096590277221
BAEN 505,Observational skills,0.22131812945008278,0.5559538801511129,0.38863600480059785
BAEN 505,Creativity skills,0.09559512997253074,0.29430227768090034,0.19494870382671553
BAEN 505,Problem solving skills,0.3660338583091895,0.25406739488244057,0.31005062659581506
BAEN 505,Communication skills,0.1955066167542504,0.5551811622248756,0.375343889489563
BAEN 505,Decision-making skills,0.5801489208307531,0.7654984825187259,0.6728237016747395
BAEN 505,Planning and project managing skills,0.38767188373539185,0.28863781897558105,0.33815485135548645
BAEN 505,Networking skills,0.06568612691221966,0.2013216746919271,0.1335039008020734
BAEN 505,Negotiating skills,0.17928397489918602,0.22579147635648647,0.20253772562783623
BAEN 505,Self-Aware,0.4433034062385559,0.7251628008153703,0.5842331035269631
BAEN 505,Enterprising Traits,0.601555359032419,0.4410401980082194,0.5212977785203192
BAEN 505,Self-Directed,0.16669274566488135,0.3571036168270641,0.26189818124597275
BAEN 505,Teamwork,0.5654580410983827,0.1448679008236569,0.3551629709610198
BAEN 505,Uncertainty Management,0.26811757849322426,0.47753867672549355,0.3728281276093589
BAEN 506/APSC 541,Entrepreneurial Mindset,0.7100017331540585,0.33614702243357897,0.5230743777938187
BAEN 506/APSC 541,Opportunity Recognition,0.5794779062271118,0.6063582990318537,0.5929181026294827
BAEN 506/APSC 541,Market Research,0.4264667425304651,0.55308254994452,0.48977464623749256
BAEN 506/APSC 541,Product Development,0.2979321163147688,0.4886105037294328,0.3932713100221008
BAEN 506/APSC 541,Marketing,0.3096985798329115,0.4355110600590706,0.37260481994599104
BAEN 506/APSC 541,Business Modeling,0.6427175626158714,0.6202194858342409,0.6314685242250562
BAEN 506/APSC 541,Managerial Decision Making,0.2331904238089919,0.542709082365036,0.38794975308701396
BAEN 506/APSC 541,Legal ,0.15950144035741687,0.07183765660738572,0.1156695484824013
BAEN 506/APSC 541,Financial Decision Making,0.3916756846010685,0.527806093916297,0.45974088925868273
BAEN 506/APSC 541,Observational skills,0.32012530509382486,0.4509221687912941,0.3855237369425595
BAEN 506/APSC 541,Creativity skills,0.5285481233149767,0.7301917746663094,0.629369948990643
BAEN 506/APSC 541,Problem solving skills,0.45881870575249195,0.5972891733981669,0.5280539395753294
BAEN 506/APSC 541,Communication skills,0.29860308300703764,0.5685641728341579,0.4335836279205978
BAEN 506/APSC 541,Decision-making skills,0.6021951921284199,0.5901523102074862,0.596173751167953
BAEN 506/APSC 541,Planning and project managing skills,0.5782095426693559,0.3969887010753155,0.4875991218723357
BAEN 506/APSC 541,Networking skills,0.1706004710868001,0.2758789164945483,0.2232396937906742
BAEN 506/APSC 541,Negotiating skills,0.12413606268819422,0.42934052692726254,0.2767382948077284
BAEN 506/APSC 541,Self-Aware,0.3934805355966091,0.8213331177830696,0.6074068266898394
BAEN 506/APSC 541,Enterprising Traits,0.6442427672445774,0.48473127000033855,0.564487018622458
BAEN 506/APSC 541,Self-Directed,0.09151541246683337,0.39886123046744615,0.24518832146713976
BAEN 506/APSC 541,Teamwork,0.7173185087740421,0.34932915098033845,0.5333238298771903
BAEN 506/APSC 541,Uncertainty Management,0.30823010206222534,0.48223715473432094,0.39523362839827314
BAEN 509,Entrepreneurial Mindset,0.6082073152065277,0.35763673577457666,0.4829220254905522
BAEN 509,Opportunity Recognition,0.27153609320521355,0.4567887634038925,0.36416242830455303
BAEN 509,Market Research,0.588841300457716,0.7159931529313326,0.6524172266945243
BAEN 509,Product Development,0.11975257378071547,0.38260084204375744,0.25117670791223645
BAEN 509,Marketing,0.26935732550919056,0.20459329965524375,0.23697531258221716
BAEN 509,Business Modeling,0.15603160159662366,0.5954150427132845,0.3757233221549541
BAEN 509,Managerial Decision Making,0.06801575561985373,0.5656694062054157,0.31684258091263473
BAEN 509,Legal ,0.10842603631317616,0.022572201443836093,0.06549911887850612
BAEN 509,Financial Decision Making,0.49759298004209995,0.7842996269464493,0.6409463034942746
BAEN 509,Observational skills,0.21066908910870552,0.48327914997935295,0.34697411954402924
BAEN 509,Creativity skills,0.49932622630149126,0.518694369122386,0.5090102977119386
BAEN 509,Problem solving skills,0.2641130341216922,0.4482588768005371,0.35618595546111465
BAEN 509,Communication skills,0.2985097074415535,0.7845326215028763,0.5415211644722149
BAEN 509,Decision-making skills,0.7918656468391418,0.9472211748361588,0.8695434108376503
BAEN 509,Planning and project managing skills,0.40583461918868124,0.6406752727925777,0.5232549459906295
BAEN 509,Networking skills,0.02474401891231537,0.5056013183202595,0.2651726686162874
BAEN 509,Negotiating skills,0.03006963455118239,0.46961259841918945,0.24984111648518592
BAEN 509,Self-Aware,0.35133590549230576,0.7666752487421036,0.5590055771172047
BAEN 509,Enterprising Traits,0.531893365085125,0.5828515887260437,0.5573724769055843
BAEN 509,Self-Directed,0.08752667112275958,0.5961857251822948,0.3418561981525272
BAEN 509,Teamwork,0.510533906519413,0.23159187193959951,0.37106288922950625
BAEN 509,Uncertainty Management,0.1792655640747398,0.3525203885510564,0.2658929763128981
BAEN 540,Entrepreneurial Mindset,0.5676584045092264,0.38581985980272293,0.4767391321559747
BAEN 540,Opportunity Recognition,0.33345163365205127,0.30491165071725845,0.31918164218465483
BAEN 540,Market Research,0.21744781732559204,0.16862075982984,0.19303428857771604
BAEN 540,Product Development,0.261525238553683,0.35394517704844475,0.3077352078010639
BAEN 540,Marketing,0.24372627710302672,0.20538624562323093,0.22455626136312884
BAEN 540,Business Modeling,0.38965677718321484,0.3488948543866475,0.3692758157849312
BAEN 540,Managerial Decision Making,0.33150949080785114,0.3164646339913209,0.323987062399586
BAEN 540,Legal ,0.11923432846864064,0.18379371075813347,0.15151401961338706
BAEN 540,Financial Decision Making,0.25166336943705875,0.201138104001681,0.2264007367193699
BAEN 540,Observational skills,0.32393187036116916,0.41821421931187314,0.37107304483652115
BAEN 540,Creativity skills,0.4113283306360245,0.6863721410433451,0.5488502358396847
BAEN 540,Problem solving skills,0.5413369884093603,0.3521632142364979,0.4467501013229291
BAEN 540,Communication skills,0.500742976864179,0.6264199465513229,0.563581461707751
BAEN 540,Decision-making skills,0.46121486524740857,0.588397204875946,0.5248060350616773
BAEN 540,Planning and project managing skills,0.5016268640756607,0.3495995302995046,0.4256131971875826
BAEN 540,Networking skills,0.19305989146232605,0.17808700259774923,0.18557344703003764
BAEN 540,Negotiating skills,0.22382419680555662,0.42467192312081653,0.32424805996318656
BAEN 540,Self-Aware,0.38986251254876453,0.6158272922039032,0.5028449023763338
BAEN 540,Enterprising Traits,0.6331069121758143,0.32302085558573407,0.47806388388077414
BAEN 540,Self-Directed,0.10966365140241881,0.5101289032027125,0.3098962773025657
BAEN 540,Teamwork,0.4405523439248403,0.15382777651151022,0.29719006021817523
BAEN 540,Uncertainty Management,0.34028864403565723,0.4111746729662021,0.37573165850092966
BAEN 549 (Angele),Entrepreneurial Mindset,0.4941346695025762,0.512210893134276,0.5031727813184261
BAEN 549 (Angele),Opportunity Recognition,0.30114610493183136,0.3048720533649127,0.30300907914837205
BAEN 549 (Angele),Market Research,0.16965195660789809,0.15396676616122326,0.16180936138456067
BAEN 549 (Angele),Product Development,0.23396584143241247,0.3523574098944664,0.29316162566343945
BAEN 549 (Angele),Marketing,0.2116315414508184,0.20313608770569166,0.20738381457825503
BAEN 549 (Angele),Business Modeling,0.48673105984926224,0.3619745373725891,0.4243527986109257
BAEN 549 (Angele),Managerial Decision Making,0.32372497394680977,0.43182550681134063,0.3777752403790752
BAEN 549 (Angele),Legal ,0.09228245913982391,0.10627783563298483,0.09928014738640437
BAEN 549 (Angele),Financial Decision Making,0.20062211900949478,0.1884482130408287,0.19453516602516174
BAEN 549 (Angele),Observational skills,0.4075850198666255,0.8104535440603892,0.6090192819635073
BAEN 549 (Angele),Creativity skills,0.33893109920124215,0.661423255999883,0.5001771776005626
BAEN 549 (Angele),Problem solving skills,0.17692948567370573,0.1912004038070639,0.18406494474038482
BAEN 549 (Angele),Communication skills,0.5650236991544565,0.5587677049140135,0.561895702034235
BAEN 549 (Angele),Decision-making skills,0.36158691843350727,0.7171095609664917,0.5393482396999995
BAEN 549 (Angele),Planning and project managing skills,0.3889425719777743,0.6879460799197356,0.5384443259487549
BAEN 549 (Angele),Networking skills,0.09356084124495585,0.3510852338125308,0.22232303752874333
BAEN 549 (Angele),Negotiating skills,0.18784455427279076,0.4163367102543513,0.302090632263571
BAEN 549 (Angele),Self-Aware,0.5115553513169289,0.7895651857058207,0.6505602685113747
BAEN 549 (Angele),Enterprising Traits,0.5156381527582804,0.5602977871894836,0.537967969973882
BAEN 549 (Angele),Self-Directed,0.12667884243031344,0.8205170134703318,0.47359792795032263
BAEN 549 (Angele),Teamwork,0.4962519059578578,0.3121022532383601,0.40417707959810895
BAEN 549 (Angele),Uncertainty Management,0.2713630913446347,0.4645010034243266,0.36793204738448065
BAEN 550 (Angele) - ,Entrepreneurial Mindset,0.64788369089365,0.5284403935074806,0.5881620422005653
BAEN 550 (Angele) - ,Opportunity Recognition,0.39697200059890747,0.43869405146688223,0.41783302603289485
BAEN 550 (Angele) - ,Market Research,0.25846419017761946,0.21725072711706161,0.23785745864734054
BAEN 550 (Angele) - ,Product Development,0.33398712798953056,0.7341702207922935,0.5340786743909121
BAEN 550 (Angele) - ,Marketing,0.3508438654243946,0.27251776307821274,0.3116808142513037
BAEN 550 (Angele) - ,Business Modeling,0.4727525971829891,0.7467707321047783,0.6097616646438837
BAEN 550 (Angele) - ,Managerial Decision Making,0.23764182510785758,0.44508122676052153,0.34136152593418956
BAEN 550 (Angele) - ,Legal ,0.13442955631762743,0.14932609056995716,0.1418778234437923
BAEN 550 (Angele) - ,Financial Decision Making,0.36324515379965305,0.26027804240584373,0.3117615981027484
BAEN 550 (Angele) - ,Observational skills,0.38118141423910856,0.6328756753355265,0.5070285447873175
BAEN 550 (Angele) - ,Creativity skills,0.37549328710883856,0.8890637755393982,0.6322785313241184
BAEN 550 (Angele) - ,Problem solving skills,0.25415213825181127,0.41488386364653707,0.33451800094917417
BAEN 550 (Angele) - ,Communication skills,0.3227956611663103,0.5111408270895481,0.4169682441279292
BAEN 550 (Angele) - ,Decision-making skills,0.27208798308856785,0.5234149415045977,0.39775146229658276
BAEN 550 (Angele) - ,Planning and project managing skills,0.3625326968031004,0.49623059667646885,0.42938164673978463
BAEN 550 (Angele) - ,Networking skills,0.1657295562326908,0.5116547383368015,0.33869214728474617
BAEN 550 (Angele) - ,Negotiating skills,0.17943862872198224,0.2861727043054998,0.23280566651374102
BAEN 550 (Angele) - ,Self-Aware,0.4988531395792961,0.846829354763031,0.6728412471711636
BAEN 550 (Angele) - ,Enterprising Traits,0.7593474835157394,0.561000756919384,0.6601741202175617
BAEN 550 (Angele) - ,Self-Directed,0.16331992950290442,0.6994337616488338,0.4313768455758691
BAEN 550 (Angele) - ,Teamwork,0.531779121607542,0.4143285993486643,0.47305386047810316
BAEN 550 (Angele) - ,Uncertainty Management,0.33521919324994087,0.3607520740479231,0.347985633648932
BAEN 550/FCOR 502 (Fraser Pogue),Entrepreneurial Mindset,0.6641230694949627,0.12885267194360495,0.3964878707192838
BAEN 550/FCOR 502 (Fraser Pogue),Opportunity Recognition,0.4570612534880638,0.44157409481704235,0.4493176741525531
BAEN 550/FCOR 502 (Fraser Pogue),Market Research,0.2814218073617667,0.3379862252622843,0.3097040163120255
BAEN 550/FCOR 502 (Fraser Pogue),Product Development,0.21558278612792492,0.43095027655363083,0.3232665313407779
BAEN 550/FCOR 502 (Fraser Pogue),Marketing,0.15646026330068707,0.08517350116744637,0.12081688223406672
BAEN 550/FCOR 502 (Fraser Pogue),Business Modeling,0.3575918315909803,0.6130809113383293,0.4853363714646548
BAEN 550/FCOR 502 (Fraser Pogue),Managerial Decision Making,0.05454880418255925,0.0980997160077095,0.07632426009513438
BAEN 550/FCOR 502 (Fraser Pogue),Legal ,0.10670656338334084,0.0037026418576715514,0.055204602620506193
BAEN 550/FCOR 502 (Fraser Pogue),Financial Decision Making,0.21717200614511967,0.695765495300293,0.4564687507227063
BAEN 550/FCOR 502 (Fraser Pogue),Observational skills,0.07365737855434418,0.33027687296271324,0.2019671257585287
BAEN 550/FCOR 502 (Fraser Pogue),Creativity skills,0.2148173376917839,0.6251212358474731,0.4199692867696285
BAEN 550/FCOR 502 (Fraser Pogue),Problem solving skills,0.4578244090080261,0.6391672128811479,0.548495810944587
BAEN 550/FCOR 502 (Fraser Pogue),Communication skills,0.10713894595392048,0.5520257484167814,0.32958234718535095
BAEN 550/FCOR 502 (Fraser Pogue),Decision-making skills,0.14875115221366286,0.6464075017720461,0.3975793269928545
BAEN 550/FCOR 502 (Fraser Pogue),Planning and project managing skills,0.07523794681765139,0.1956720594316721,0.13545500312466174
BAEN 550/FCOR 502 (Fraser Pogue),Networking skills,0.012720305123366416,0.17108000692678615,0.09190015602507629
BAEN 550/FCOR 502 (Fraser Pogue),Negotiating skills,0.017330480157397687,0.10610406007617712,0.061717270116787404
BAEN 550/FCOR 502 (Fraser Pogue),Self-Aware,0.39584100246429443,0.8308229297399521,0.6133319661021233
BAEN 550/FCOR 502 (Fraser Pogue),Enterprising Traits,0.7183295637369156,0.5102991163730621,0.6143143400549889
BAEN 550/FCOR 502 (Fraser Pogue),Self-Directed,0.3136892698239535,0.18237834004685283,0.24803380493540317
BAEN 550/FCOR 502 (Fraser Pogue),Teamwork,0.33508655428886414,0.08541159611195326,0.2102490752004087
BAEN 550/FCOR 502 (Fraser Pogue),Uncertainty Management,0.16314497543498874,0.18644986487925053,0.17479742015711963
BAEN 580,Entrepreneurial Mindset,0.7200237736105919,0.33737801760435104,0.5287008956074715
BAEN 580,Opportunity Recognition,0.4985656775534153,0.4908166490495205,0.4946911633014679
BAEN 580,Market Research,0.2890799227170646,0.4891903721727431,0.38913514744490385
BAEN 580,Product Development,0.21326376032084227,0.6024205349385738,0.40784214762970805
BAEN 580,Marketing,0.18060772866010666,0.19319734908640385,0.18690253887325525
BAEN 580,Business Modeling,0.40701922308653593,0.6776421144604683,0.5423306687735021
BAEN 580,Managerial Decision Making,0.19544719345867634,0.4519040733575821,0.3236756334081292
BAEN 580,Legal ,0.11146898195147514,0.01673361792927608,0.06410129994037561
BAEN 580,Financial Decision Making,0.3408500477671623,0.8363740146160126,0.5886120311915874
BAEN 580,Observational skills,0.2634280067868531,0.5269269123673439,0.3951774595770985
BAEN 580,Creativity skills,0.3163699395954609,0.911950096487999,0.6141600180417299
BAEN 580,Problem solving skills,0.689377480186522,0.7274299878627062,0.7084037340246141
BAEN 580,Communication skills,0.33269473793916404,0.757277362048626,0.544986049993895
BAEN 580,Decision-making skills,0.3221768857911229,0.6622214540839195,0.4921991699375212
BAEN 580,Planning and project managing skills,0.2380814973730594,0.6466318219900131,0.44235665968153626
BAEN 580,Networking skills,0.18609760655090213,0.42006287770345807,0.3030802421271801
BAEN 580,Negotiating skills,0.08949020551517606,0.23702972289174795,0.163259964203462
BAEN 580,Self-Aware,0.37641720101237297,0.8018344193696976,0.5891258101910353
BAEN 580,Enterprising Traits,0.8377744853496552,0.5230860859155655,0.6804302856326103
BAEN 580,Self-Directed,0.3557300549582578,0.32891312055289745,0.34232158775557764
BAEN 580,Teamwork,0.357436902821064,0.2820926010608673,0.31976475194096565
BAEN 580,Uncertainty Management,0.35605628602206707,0.5707065239548683,0.4633814049884677
BAEN 580A,Entrepreneurial Mindset,0.4124312203337987,0.20670220758932242,0.30956671396156055
BAEN 580A,Opportunity Recognition,0.5058566287126658,0.36196593567728996,0.4339112821949779
BAEN 580A,Market Research,0.19948496016981412,0.14123784324952535,0.17036140170966974
BAEN 580A,Product Development,0.14777974324481744,0.07832136347756855,0.11305055336119299
BAEN 580A,Marketing,0.18106612248084275,0.08231207817776262,0.1316891003293027
BAEN 580A,Business Modeling,0.3354994904272774,0.18344339844147076,0.2594714444343741
BAEN 580A,Managerial Decision Making,0.11896216724666633,0.1611969081817993,0.14007953771423282
BAEN 580A,Legal ,0.17989748145087756,0.053315422279410996,0.11660645186514428
BAEN 580A,Financial Decision Making,0.09241784764734413,0.1410570103367458,0.11673742899204498
BAEN 580A,Observational skills,0.45573744071381433,0.7226580168519702,0.5891977287828922
BAEN 580A,Creativity skills,0.2700107120924388,0.3748622592538595,0.3224364856731492
BAEN 580A,Problem solving skills,0.49102920150367674,0.47168945093705716,0.4813593262203669
BAEN 580A,Communication skills,0.48124239535536617,0.413688773555415,0.4474655844553906
BAEN 580A,Decision-making skills,0.34238515910692513,0.6852684005030564,0.5138267798049907
BAEN 580A,Planning and project managing skills,0.12497165122684757,0.2550022532107375,0.18998695221879253
BAEN 580A,Networking skills,0.2180211483542475,0.2533315091693242,0.23567632876178585
BAEN 580A,Negotiating skills,0.18689554980872863,0.33743347270813373,0.2621645112584312
BAEN 580A,Self-Aware,0.5133374332051192,0.8163535509790693,0.6648454920920942
BAEN 580A,Enterprising Traits,0.5542660024366342,0.41174359765968155,0.4830048000481578
BAEN 580A,Self-Directed,0.15267207480168768,0.2555071517292942,0.20408961326549097
BAEN 580A,Teamwork,0.4818140765086615,0.16847826281238149,0.32514616966052146
BAEN 580A,Uncertainty Management,0.16842446904463163,0.31465616449713707,0.24154031677088433
BAEN 580C,Entrepreneurial Mindset,0.3149185801545779,0.1684500084569057,0.2416842943057418
BAEN 580C,Opportunity Recognition,0.40688610076904297,0.35339614811042946,0.38014112443973624
BAEN 580C,Market Research,0.2561369923253854,0.27250434303035337,0.2643206676778694
BAEN 580C,Product Development,0.24175897364815077,0.2657071662057812,0.253733069926966
BAEN 580C,Marketing,0.1931687818529705,0.23924899958850196,0.21620889072073624
BAEN 580C,Business Modeling,0.2301758329073588,0.3066916198780139,0.26843372639268637
BAEN 580C,Managerial Decision Making,0.31913840025663376,0.3918003536139925,0.3554693769353131
BAEN 580C,Legal ,0.11215765836338203,0.14567447246129936,0.12891606541234069
BAEN 580C,Financial Decision Making,0.3578789258996646,0.21770032991965613,0.28778962790966034
BAEN 580C,Observational skills,0.35515645643075305,0.7304885039726893,0.5428224802017212
BAEN 580C,Creativity skills,0.12932413599143425,0.27952536117906374,0.204424748585249
BAEN 580C,Problem solving skills,0.32430771676202613,0.31507357272009057,0.31969064474105835
BAEN 580C,Communication skills,0.439860454450051,0.43490031361579895,0.437380384032925
BAEN 580C,Decision-making skills,0.5489648878574371,0.7187683482964834,0.6338666180769603
BAEN 580C,Planning and project managing skills,0.43480656885852415,0.3821757674838106,0.4084911681711674
BAEN 580C,Networking skills,0.10864892726143201,0.17726158750398704,0.14295525738270953
BAEN 580C,Negotiating skills,0.12730882464287183,0.17587715294212103,0.15159298879249644
BAEN 580C,Self-Aware,0.3518934523065885,0.7339196503162384,0.5429065513114134
BAEN 580C,Enterprising Traits,0.46194349726041156,0.3717706923683484,0.41685709481438
BAEN 580C,Self-Directed,0.08008552948012948,0.4321640847871701,0.2561248071336498
BAEN 580C,Teamwork,0.42497603595256805,0.16375135242318115,0.2943636941878746
BAEN 580C,Uncertainty Management,0.22706370304028192,0.3270305482049783,0.2770471256226301
BASM 516,Entrepreneurial Mindset,0.48473606010278064,0.3288234993815422,0.4067797797421614
BASM 516,Opportunity Recognition,0.2724126037210226,0.291771541039149,0.2820920723800858
BASM 516,Market Research,0.20176131976768374,0.4446065177520116,0.32318391875984764
BASM 516,Product Development,0.1565299645687143,0.5953349322080612,0.37593244838838774
BASM 516,Marketing,0.3630037344992161,0.5230748156706492,0.4430392750849326
BASM 516,Business Modeling,0.25431003343934816,0.3577362075448036,0.3060231204920759
BASM 516,Managerial Decision Making,0.28107949284215766,0.5006477038065592,0.39086359832435846
BASM 516,Legal ,0.051841248447696366,0.03208475106900247,0.04196299975834942
BASM 516,Financial Decision Making,0.279405042839547,0.35531040364488337,0.3173577232422152
BASM 516,Observational skills,0.2579914126545191,0.6276299556096395,0.4428106841320793
BASM 516,Creativity skills,0.43487438683708507,0.8070037513971329,0.6209390691171089
BASM 516,Problem solving skills,0.6452536433935165,0.5184420372049013,0.5818478402992089
BASM 516,Communication skills,0.11642368168880542,0.33564797167976695,0.22603582668428618
BASM 516,Decision-making skills,0.5614420821269354,0.8967584868272146,0.729100284477075
BASM 516,Planning and project managing skills,0.4292624155059457,0.4935996284087499,0.46143102195734775
BASM 516,Networking skills,0.06249778741039336,0.06193030749758085,0.062214047453987106
